ID_CLIENT,ID_SKU,Quantity,dat_event,Valor_Unitario,Categoria,Valor_Total_Produto
6458,57,1,2024-01-15,169,Utensilios,169
499,96,1,2024-01-15,128,Carnes,128
6059,88,1,2024-01-15,198,Bebidas,198
7431,54,1,2024-01-15,211,Limpeza,211
7431,97,1,2024-01-15,69,Bebidas,69
1323,43,1,2024-01-15,284,Bebidas,284
8078,45,1,2024-01-15,151,Carnes,151
8078,50,1,2024-01-15,163,Carnes,163
5241,20,1,2024-01-15,286,Limpeza,286
1310,51,1,2024-01-15,233,Bebidas,233
863,70,1,2024-01-15,187,Utensilios,187
7324,60,1,2024-01-15,98,Limpeza,98
7324,2,1,2024-01-15,207,Carnes,207
9535,87,1,2024-01-15,236,Utensilios,236
5571,27,1,2024-01-15,249,Utensilios,249
1193,57,1,2024-01-16,169,Utensilios,169
9262,20,1,2024-01-16,286,Limpeza,286
9070,48,1,2024-01-16,287,Carnes,287
9070,32,1,2024-01-16,299,Limpeza,299
9479,19,1,2024-01-16,59,Bebidas,59
4503,66,1,2024-01-16,75,Utensilios,75
9353,99,1,2024-01-16,134,Limpeza,134
2393,44,1,2024-01-16,203,Carnes,203
3681,45,1,2024-01-16,151,Carnes,151
6697,97,1,2024-01-16,69,Bebidas,69
6812,6,1,2024-01-16,273,Carnes,273
2283,31,1,2024-01-16,150,Limpeza,150
3869,34,1,2024-01-16,132,Limpeza,132
2078,71,1,2024-01-16,245,Carnes,245
769,54,1,2024-01-16,211,Limpeza,211
3082,73,1,2024-01-16,246,Utensilios,246
7248,57,1,2024-01-16,169,Utensilios,169
2734,61,1,2024-01-16,204,Bebidas,204
7265,30,1,2024-01-16,293,Bebidas,293
1744,97,1,2024-01-16,69,Bebidas,69
4726,0,1,2024-01-16,263,Carnes,263
4726,86,1,2024-01-16,298,Bebidas,298
4726,39,1,2024-01-16,217,Bebidas,217
3823,7,1,2024-01-16,288,Carnes,288
4454,5,1,2024-01-16,76,Utensilios,76
4454,21,1,2024-01-16,267,Carnes,267
9525,54,1,2024-01-16,211,Limpeza,211
9916,26,1,2024-01-16,279,Carnes,279
4289,37,1,2024-01-16,66,Utensilios,66
5261,94,1,2024-01-16,242,Utensilios,242
2409,92,1,2024-01-16,175,Bebidas,175
9785,54,1,2024-01-16,211,Limpeza,211
6291,69,1,2024-01-16,194,Carnes,194
6291,7,1,2024-01-16,288,Carnes,288
9362,92,1,2024-01-16,175,Bebidas,175
9362,25,1,2024-01-16,160,Limpeza,160
2622,41,1,2024-01-16,164,Carnes,164
6138,10,1,2024-01-16,286,Carnes,286
3061,66,1,2024-01-17,75,Utensilios,75
449,73,1,2024-01-17,246,Utensilios,246
6116,24,1,2024-01-17,150,Bebidas,150
9576,72,1,2024-01-17,159,Utensilios,159
9250,24,1,2024-01-17,150,Bebidas,150
9250,15,1,2024-01-17,297,Bebidas,297
2835,3,1,2024-01-17,67,Limpeza,67
7683,19,1,2024-01-17,59,Bebidas,59
8685,36,1,2024-01-17,167,Bebidas,167
361,79,1,2024-01-17,163,Limpeza,163
6427,76,1,2024-01-17,228,Utensilios,228
9334,41,1,2024-01-17,164,Carnes,164
7774,89,1,2024-01-17,271,Carnes,271
986,23,1,2024-01-17,135,Bebidas,135
1023,52,1,2024-01-17,69,Utensilios,69
2001,74,1,2024-01-17,256,Utensilios,256
6333,73,1,2024-01-17,246,Utensilios,246
6333,97,1,2024-01-17,69,Bebidas,69
5223,61,1,2024-01-17,204,Bebidas,204
2549,63,1,2024-01-17,80,Carnes,80
9612,72,1,2024-01-17,159,Utensilios,159
2190,37,1,2024-01-17,66,Utensilios,66
1317,24,1,2024-01-17,150,Bebidas,150
8724,33,1,2024-01-17,166,Bebidas,166
6296,81,1,2024-01-17,63,Bebidas,63
8423,85,1,2024-01-17,156,Bebidas,156
148,41,1,2024-01-17,164,Carnes,164
5523,44,1,2024-01-17,203,Carnes,203
2296,41,1,2024-01-17,164,Carnes,164
7702,47,1,2024-01-17,163,Limpeza,163
4837,31,1,2024-01-17,150,Limpeza,150
7492,62,1,2024-01-17,246,Bebidas,246
5399,16,1,2024-01-17,150,Utensilios,150
4985,94,1,2024-01-17,242,Utensilios,242
2462,95,1,2024-01-17,156,Limpeza,156
5229,61,1,2024-01-17,204,Bebidas,204
1991,42,1,2024-01-17,136,Bebidas,136
1991,95,1,2024-01-17,156,Limpeza,156
3607,85,1,2024-01-17,156,Bebidas,156
5250,30,1,2024-01-17,293,Bebidas,293
8538,43,1,2024-01-17,284,Bebidas,284
3106,27,1,2024-01-18,249,Utensilios,249
2489,99,1,2024-01-18,134,Limpeza,134
8515,23,1,2024-01-18,135,Bebidas,135
8515,75,1,2024-01-18,247,Bebidas,247
5161,7,1,2024-01-18,288,Carnes,288
3528,13,1,2024-01-18,91,Bebidas,91
9650,45,1,2024-01-18,151,Carnes,151
1887,33,1,2024-01-18,166,Bebidas,166
999,36,1,2024-01-18,167,Bebidas,167
999,51,1,2024-01-18,233,Bebidas,233
1485,48,1,2024-01-18,287,Carnes,287
780,41,1,2024-01-18,164,Carnes,164
2136,78,1,2024-01-18,203,Limpeza,203
2136,59,1,2024-01-18,274,Carnes,274
9155,16,1,2024-01-18,150,Utensilios,150
1949,35,1,2024-01-18,149,Limpeza,149
427,82,1,2024-01-18,91,Utensilios,91
2161,8,1,2024-01-18,184,Carnes,184
1764,28,1,2024-01-18,99,Carnes,99
7087,3,1,2024-01-18,67,Limpeza,67
1728,76,1,2024-01-18,228,Utensilios,228
1728,67,1,2024-01-18,275,Limpeza,275
7261,65,1,2024-01-18,198,Carnes,198
6730,94,1,2024-01-18,242,Utensilios,242
2201,15,1,2024-01-18,297,Bebidas,297
5402,97,1,2024-01-18,69,Bebidas,69
6306,52,1,2024-01-18,69,Utensilios,69
7099,62,1,2024-01-18,246,Bebidas,246
6845,47,1,2024-01-18,163,Limpeza,163
1370,32,1,2024-01-18,299,Limpeza,299
2556,39,1,2024-01-18,217,Bebidas,217
2556,36,1,2024-01-18,167,Bebidas,167
6924,82,1,2024-01-18,91,Utensilios,91
679,62,1,2024-01-18,246,Bebidas,246
8463,51,1,2024-01-19,233,Bebidas,233
8463,43,1,2024-01-19,284,Bebidas,284
1598,45,1,2024-01-19,151,Carnes,151
1598,47,1,2024-01-19,163,Limpeza,163
3173,20,1,2024-01-19,286,Limpeza,286
9172,48,1,2024-01-19,287,Carnes,287
6323,4,1,2024-01-19,175,Carnes,175
5818,78,1,2024-01-19,203,Limpeza,203
7391,7,1,2024-01-19,288,Carnes,288
4125,47,1,2024-01-19,163,Limpeza,163
4473,65,1,2024-01-19,198,Carnes,198
4473,46,1,2024-01-19,74,Carnes,74
2672,19,1,2024-01-19,59,Bebidas,59
9519,85,1,2024-01-19,156,Bebidas,156
4955,66,1,2024-01-19,75,Utensilios,75
6236,84,1,2024-01-19,93,Utensilios,93
8079,3,1,2024-01-19,67,Limpeza,67
4976,66,1,2024-01-19,75,Utensilios,75
4976,63,1,2024-01-19,80,Carnes,80
1499,13,1,2024-01-19,91,Bebidas,91
1499,10,1,2024-01-19,286,Carnes,286
4275,78,1,2024-01-19,203,Limpeza,203
4560,86,1,2024-01-19,298,Bebidas,298
4095,96,1,2024-01-19,128,Carnes,128
2336,46,1,2024-01-19,74,Carnes,74
2613,94,1,2024-01-19,242,Utensilios,242
2613,84,1,2024-01-19,93,Utensilios,93
9013,70,1,2024-01-19,187,Utensilios,187
9468,30,1,2024-01-19,293,Bebidas,293
1919,15,1,2024-01-19,297,Bebidas,297
1928,1,1,2024-01-19,272,Limpeza,272
5662,13,1,2024-01-19,91,Bebidas,91
3911,92,1,2024-01-19,175,Bebidas,175
3911,6,1,2024-01-19,273,Carnes,273
1683,10,1,2024-01-19,286,Carnes,286
9363,65,1,2024-01-20,198,Carnes,198
2442,14,1,2024-01-20,84,Limpeza,84
3024,38,1,2024-01-20,246,Bebidas,246
2040,80,1,2024-01-20,188,Limpeza,188
35,10,1,2024-01-20,286,Carnes,286
7921,47,1,2024-01-20,163,Limpeza,163
2831,38,1,2024-01-20,246,Bebidas,246
5055,54,1,2024-01-20,211,Limpeza,211
9671,12,1,2024-01-20,199,Limpeza,199
9671,41,1,2024-01-20,164,Carnes,164
508,16,1,2024-01-20,150,Utensilios,150
7286,22,1,2024-01-20,147,Bebidas,147
4678,89,1,2024-01-20,271,Carnes,271
4284,49,1,2024-01-20,266,Utensilios,266
7375,86,1,2024-01-20,298,Bebidas,298
5579,29,1,2024-01-20,111,Bebidas,111
3121,80,1,2024-01-20,188,Limpeza,188
2996,15,1,2024-01-20,297,Bebidas,297
2844,73,1,2024-01-20,246,Utensilios,246
2844,40,1,2024-01-20,130,Utensilios,130
8037,29,1,2024-01-20,111,Bebidas,111
1977,12,1,2024-01-20,199,Limpeza,199
7442,65,1,2024-01-20,198,Carnes,198
5971,51,1,2024-01-20,233,Bebidas,233
5834,74,1,2024-01-20,256,Utensilios,256
8837,2,1,2024-01-20,207,Carnes,207
8837,32,1,2024-01-20,299,Limpeza,299
2688,46,1,2024-01-20,74,Carnes,74
8078,55,1,2024-01-20,58,Bebidas,58
6070,53,1,2024-01-20,187,Bebidas,187
6070,60,1,2024-01-20,98,Limpeza,98
6070,80,1,2024-01-20,188,Limpeza,188
1285,35,1,2024-01-20,149,Limpeza,149
2658,66,1,2024-01-20,75,Utensilios,75
5840,79,1,2024-01-20,163,Limpeza,163
5840,87,1,2024-01-20,236,Utensilios,236
2694,65,1,2024-01-21,198,Carnes,198
9828,69,1,2024-01-21,194,Carnes,194
8861,30,1,2024-01-21,293,Bebidas,293
7240,52,1,2024-01-21,69,Utensilios,69
6759,22,1,2024-01-21,147,Bebidas,147
5903,42,1,2024-01-21,136,Bebidas,136
7194,12,1,2024-01-21,199,Limpeza,199
7194,66,1,2024-01-21,75,Utensilios,75
1736,99,1,2024-01-21,134,Limpeza,134
9845,80,1,2024-01-21,188,Limpeza,188
653,30,1,2024-01-21,293,Bebidas,293
8285,67,1,2024-01-21,275,Limpeza,275
8285,30,1,2024-01-21,293,Bebidas,293
8285,55,1,2024-01-21,58,Bebidas,58
8063,19,1,2024-01-21,59,Bebidas,59
5776,17,1,2024-01-21,199,Bebidas,199
5776,9,1,2024-01-21,250,Bebidas,250
5776,76,1,2024-01-21,228,Utensilios,228
4522,21,1,2024-01-21,267,Carnes,267
381,29,1,2024-01-21,111,Bebidas,111
381,69,1,2024-01-21,194,Carnes,194
1000,85,1,2024-01-21,156,Bebidas,156
9602,16,1,2024-01-21,150,Utensilios,150
688,44,1,2024-01-21,203,Carnes,203
375,16,1,2024-01-21,150,Utensilios,150
375,52,1,2024-01-21,69,Utensilios,69
375,24,1,2024-01-21,150,Bebidas,150
4836,53,1,2024-01-21,187,Bebidas,187
9041,32,1,2024-01-21,299,Limpeza,299
6879,33,1,2024-01-21,166,Bebidas,166
8489,39,1,2024-01-21,217,Bebidas,217
8489,81,1,2024-01-21,63,Bebidas,63
7145,61,1,2024-01-21,204,Bebidas,204
6875,80,1,2024-01-21,188,Limpeza,188
5413,11,1,2024-01-21,256,Carnes,256
4529,37,1,2024-01-21,66,Utensilios,66
5724,49,1,2024-01-21,266,Utensilios,266
8013,91,1,2024-01-21,69,Bebidas,69
8013,55,1,2024-01-21,58,Bebidas,58
2291,64,1,2024-01-21,213,Utensilios,213
3457,64,1,2024-01-21,213,Utensilios,213
8243,66,1,2024-01-22,75,Utensilios,75
3670,79,1,2024-01-22,163,Limpeza,163
3670,86,1,2024-01-22,298,Bebidas,298
5447,51,1,2024-01-22,233,Bebidas,233
753,7,1,2024-01-22,288,Carnes,288
189,29,1,2024-01-22,111,Bebidas,111
2724,36,1,2024-01-22,167,Bebidas,167
3489,69,1,2024-01-22,194,Carnes,194
4377,63,1,2024-01-22,80,Carnes,80
2638,35,1,2024-01-22,149,Limpeza,149
7843,1,1,2024-01-22,272,Limpeza,272
9631,63,1,2024-01-22,80,Carnes,80
9631,3,1,2024-01-22,67,Limpeza,67
2982,28,1,2024-01-22,99,Carnes,99
8935,81,1,2024-01-22,63,Bebidas,63
7077,69,1,2024-01-22,194,Carnes,194
7947,96,1,2024-01-22,128,Carnes,128
9759,56,1,2024-01-22,173,Utensilios,173
9759,19,1,2024-01-22,59,Bebidas,59
9759,21,1,2024-01-22,267,Carnes,267
9759,82,1,2024-01-22,91,Utensilios,91
5214,10,1,2024-01-22,286,Carnes,286
2851,0,1,2024-01-22,263,Carnes,263
4939,97,1,2024-01-22,69,Bebidas,69
4939,43,1,2024-01-22,284,Bebidas,284
8769,0,1,2024-01-22,263,Carnes,263
2976,45,1,2024-01-22,151,Carnes,151
4771,68,1,2024-01-22,152,Limpeza,152
1464,15,1,2024-01-22,297,Bebidas,297
4012,84,1,2024-01-22,93,Utensilios,93
634,84,1,2024-01-22,93,Utensilios,93
2479,50,1,2024-01-22,163,Carnes,163
3845,48,1,2024-01-22,287,Carnes,287
1530,6,1,2024-01-22,273,Carnes,273
1406,37,1,2024-01-22,66,Utensilios,66
6723,12,1,2024-01-22,199,Limpeza,199
4401,87,1,2024-01-22,236,Utensilios,236
4401,80,1,2024-01-22,188,Limpeza,188
8637,42,1,2024-01-22,136,Bebidas,136
1058,47,1,2024-01-22,163,Limpeza,163
6168,66,1,2024-01-22,75,Utensilios,75
5519,72,1,2024-01-22,159,Utensilios,159
1751,23,1,2024-01-22,135,Bebidas,135
5189,6,1,2024-01-22,273,Carnes,273
4044,52,1,2024-01-22,69,Utensilios,69
6081,7,1,2024-01-22,288,Carnes,288
9182,94,1,2024-01-22,242,Utensilios,242
9188,47,1,2024-01-22,163,Limpeza,163
9188,3,1,2024-01-22,67,Limpeza,67
9188,76,1,2024-01-22,228,Utensilios,228
7694,78,1,2024-01-23,203,Limpeza,203
6649,92,1,2024-01-23,175,Bebidas,175
3894,94,1,2024-01-23,242,Utensilios,242
7287,37,1,2024-01-23,66,Utensilios,66
9338,95,1,2024-01-23,156,Limpeza,156
4768,93,1,2024-01-23,276,Bebidas,276
2942,24,1,2024-01-23,150,Bebidas,150
2942,43,1,2024-01-23,284,Bebidas,284
3665,9,1,2024-01-23,250,Bebidas,250
6113,93,1,2024-01-23,276,Bebidas,276
7445,59,1,2024-01-23,274,Carnes,274
1845,54,1,2024-01-23,211,Limpeza,211
4932,49,1,2024-01-23,266,Utensilios,266
4155,34,1,2024-01-23,132,Limpeza,132
8577,78,1,2024-01-23,203,Limpeza,203
9790,55,1,2024-01-23,58,Bebidas,58
2752,47,1,2024-01-23,163,Limpeza,163
2752,31,1,2024-01-23,150,Limpeza,150
8809,5,1,2024-01-23,76,Utensilios,76
3836,1,1,2024-01-23,272,Limpeza,272
5749,55,1,2024-01-23,58,Bebidas,58
7881,4,1,2024-01-23,175,Carnes,175
7881,41,1,2024-01-23,164,Carnes,164
7011,70,1,2024-01-23,187,Utensilios,187
2555,7,1,2024-01-23,288,Carnes,288
3217,29,1,2024-01-23,111,Bebidas,111
2911,1,1,2024-01-23,272,Limpeza,272
1705,30,1,2024-01-23,293,Bebidas,293
3908,45,1,2024-01-23,151,Carnes,151
742,70,1,2024-01-23,187,Utensilios,187
9898,8,1,2024-01-23,184,Carnes,184
4437,56,1,2024-01-23,173,Utensilios,173
5798,57,1,2024-01-23,169,Utensilios,169
2271,95,1,2024-01-23,156,Limpeza,156
363,25,1,2024-01-23,160,Limpeza,160
6189,69,1,2024-01-23,194,Carnes,194
4935,5,1,2024-01-23,76,Utensilios,76
4935,9,1,2024-01-23,250,Bebidas,250
7658,27,1,2024-01-23,249,Utensilios,249
7658,26,1,2024-01-23,279,Carnes,279
2434,97,1,2024-01-23,69,Bebidas,69
7265,76,1,2024-01-24,228,Utensilios,228
4676,93,1,2024-01-24,276,Bebidas,276
8357,35,1,2024-01-24,149,Limpeza,149
4842,24,1,2024-01-24,150,Bebidas,150
4842,32,1,2024-01-24,299,Limpeza,299
4958,78,1,2024-01-24,203,Limpeza,203
4608,32,1,2024-01-24,299,Limpeza,299
7438,79,1,2024-01-24,163,Limpeza,163
3364,11,1,2024-01-24,256,Carnes,256
4405,98,1,2024-01-24,61,Utensilios,61
5543,75,1,2024-01-24,247,Bebidas,247
6161,89,1,2024-01-24,271,Carnes,271
1505,56,1,2024-01-24,173,Utensilios,173
1420,22,1,2024-01-24,147,Bebidas,147
542,21,1,2024-01-24,267,Carnes,267
5499,68,1,2024-01-24,152,Limpeza,152
3646,71,1,2024-01-24,245,Carnes,245
515,73,1,2024-01-24,246,Utensilios,246
7908,70,1,2024-01-24,187,Utensilios,187
3997,58,1,2024-01-24,45,Limpeza,45
3997,47,1,2024-01-24,163,Limpeza,163
7139,87,1,2024-01-24,236,Utensilios,236
9630,13,1,2024-01-24,91,Bebidas,91
7550,17,1,2024-01-24,199,Bebidas,199
1266,57,1,2024-01-24,169,Utensilios,169
6160,12,1,2024-01-24,199,Limpeza,199
451,8,1,2024-01-24,184,Carnes,184
2983,88,1,2024-01-24,198,Bebidas,198
4849,37,1,2024-01-24,66,Utensilios,66
4849,36,1,2024-01-24,167,Bebidas,167
2310,63,1,2024-01-25,80,Carnes,80
8010,22,1,2024-01-25,147,Bebidas,147
1303,82,1,2024-01-25,91,Utensilios,91
1554,85,1,2024-01-25,156,Bebidas,156
5348,89,1,2024-01-25,271,Carnes,271
5676,10,1,2024-01-25,286,Carnes,286
461,83,1,2024-01-25,217,Limpeza,217
3547,70,1,2024-01-25,187,Utensilios,187
1378,26,1,2024-01-25,279,Carnes,279
1378,85,1,2024-01-25,156,Bebidas,156
9451,12,1,2024-01-25,199,Limpeza,199
1111,58,1,2024-01-25,45,Limpeza,45
4824,35,1,2024-01-25,149,Limpeza,149
4824,8,1,2024-01-25,184,Carnes,184
3304,88,1,2024-01-25,198,Bebidas,198
906,34,1,2024-01-25,132,Limpeza,132
9144,53,1,2024-01-25,187,Bebidas,187
3017,87,1,2024-01-25,236,Utensilios,236
3017,66,1,2024-01-25,75,Utensilios,75
2162,49,1,2024-01-25,266,Utensilios,266
4351,35,1,2024-01-25,149,Limpeza,149
7890,20,1,2024-01-25,286,Limpeza,286
2947,7,1,2024-01-25,288,Carnes,288
5815,93,1,2024-01-25,276,Bebidas,276
4079,36,1,2024-01-25,167,Bebidas,167
5587,57,1,2024-01-25,169,Utensilios,169
8851,14,1,2024-01-25,84,Limpeza,84
2671,42,1,2024-01-25,136,Bebidas,136
2671,24,1,2024-01-25,150,Bebidas,150
949,53,1,2024-01-25,187,Bebidas,187
8426,9,1,2024-01-25,250,Bebidas,250
6025,43,1,2024-01-25,284,Bebidas,284
6611,92,1,2024-01-25,175,Bebidas,175
6611,53,1,2024-01-25,187,Bebidas,187
3473,16,1,2024-01-25,150,Utensilios,150
788,37,1,2024-01-25,66,Utensilios,66
8203,35,1,2024-01-26,149,Limpeza,149
8203,92,1,2024-01-26,175,Bebidas,175
9485,51,1,2024-01-26,233,Bebidas,233
7892,68,1,2024-01-26,152,Limpeza,152
346,5,1,2024-01-26,76,Utensilios,76
3811,63,1,2024-01-26,80,Carnes,80
935,75,1,2024-01-26,247,Bebidas,247
5072,76,1,2024-01-26,228,Utensilios,228
9893,49,1,2024-01-26,266,Utensilios,266
4202,67,1,2024-01-26,275,Limpeza,275
1203,49,1,2024-01-26,266,Utensilios,266
514,31,1,2024-01-26,150,Limpeza,150
1986,33,1,2024-01-26,166,Bebidas,166
1986,60,1,2024-01-26,98,Limpeza,98
4970,52,1,2024-01-26,69,Utensilios,69
4970,88,1,2024-01-26,198,Bebidas,198
4600,40,1,2024-01-26,130,Utensilios,130
4600,22,1,2024-01-26,147,Bebidas,147
2094,94,1,2024-01-26,242,Utensilios,242
8200,68,1,2024-01-26,152,Limpeza,152
6709,29,1,2024-01-26,111,Bebidas,111
8995,69,1,2024-01-26,194,Carnes,194
4803,80,1,2024-01-26,188,Limpeza,188
6946,5,1,2024-01-26,76,Utensilios,76
1489,50,1,2024-01-26,163,Carnes,163
1489,10,1,2024-01-26,286,Carnes,286
4529,50,1,2024-01-26,163,Carnes,163
5587,6,1,2024-01-26,273,Carnes,273
4183,31,1,2024-01-26,150,Limpeza,150
7896,80,1,2024-01-26,188,Limpeza,188
7896,8,1,2024-01-26,184,Carnes,184
9004,71,1,2024-01-26,245,Carnes,245
9116,89,1,2024-01-26,271,Carnes,271
8577,20,1,2024-01-26,286,Limpeza,286
8847,41,1,2024-01-26,164,Carnes,164
1026,8,1,2024-01-26,184,Carnes,184
5109,80,1,2024-01-26,188,Limpeza,188
1925,60,1,2024-01-26,98,Limpeza,98
8809,30,1,2024-01-26,293,Bebidas,293
180,47,1,2024-01-26,163,Limpeza,163
8799,97,1,2024-01-26,69,Bebidas,69
3050,34,1,2024-01-26,132,Limpeza,132
3050,87,1,2024-01-26,236,Utensilios,236
3050,8,1,2024-01-26,184,Carnes,184
722,55,1,2024-01-26,58,Bebidas,58
9974,96,1,2024-01-26,128,Carnes,128
4347,26,1,2024-01-26,279,Carnes,279
9518,21,1,2024-01-26,267,Carnes,267
9477,62,1,2024-01-26,246,Bebidas,246
9477,15,1,2024-01-26,297,Bebidas,297
428,60,1,2024-01-27,98,Limpeza,98
1524,57,1,2024-01-27,169,Utensilios,169
9772,1,1,2024-01-27,272,Limpeza,272
6264,4,1,2024-01-27,175,Carnes,175
2763,79,1,2024-01-27,163,Limpeza,163
6432,78,1,2024-01-27,203,Limpeza,203
8186,91,1,2024-01-27,69,Bebidas,69
4889,58,1,2024-01-27,45,Limpeza,45
3344,45,1,2024-01-27,151,Carnes,151
2813,98,1,2024-01-27,61,Utensilios,61
6676,55,1,2024-01-27,58,Bebidas,58
2892,34,1,2024-01-27,132,Limpeza,132
837,26,1,2024-01-27,279,Carnes,279
3135,8,1,2024-01-27,184,Carnes,184
3590,81,1,2024-01-27,63,Bebidas,63
5885,97,1,2024-01-27,69,Bebidas,69
4763,88,1,2024-01-27,198,Bebidas,198
1637,62,1,2024-01-27,246,Bebidas,246
3298,36,1,2024-01-27,167,Bebidas,167
5955,10,1,2024-01-27,286,Carnes,286
5955,26,1,2024-01-27,279,Carnes,279
4845,57,1,2024-01-27,169,Utensilios,169
4845,13,1,2024-01-27,91,Bebidas,91
5967,13,1,2024-01-27,91,Bebidas,91
9936,36,1,2024-01-27,167,Bebidas,167
9936,60,1,2024-01-27,98,Limpeza,98
9936,37,1,2024-01-27,66,Utensilios,66
8495,57,1,2024-01-27,169,Utensilios,169
3035,38,1,2024-01-27,246,Bebidas,246
831,31,1,2024-01-27,150,Limpeza,150
7157,36,1,2024-01-27,167,Bebidas,167
4353,79,1,2024-01-27,163,Limpeza,163
4353,95,1,2024-01-27,156,Limpeza,156
6771,35,1,2024-01-27,149,Limpeza,149
4326,74,1,2024-01-27,256,Utensilios,256
3147,50,1,2024-01-27,163,Carnes,163
3147,71,1,2024-01-27,245,Carnes,245
2896,26,1,2024-01-28,279,Carnes,279
2896,71,1,2024-01-28,245,Carnes,245
296,78,1,2024-01-28,203,Limpeza,203
1004,76,1,2024-01-28,228,Utensilios,228
1004,62,1,2024-01-28,246,Bebidas,246
566,1,1,2024-01-28,272,Limpeza,272
8121,32,1,2024-01-28,299,Limpeza,299
1178,28,1,2024-01-28,99,Carnes,99
4583,34,1,2024-01-28,132,Limpeza,132
4583,50,1,2024-01-28,163,Carnes,163
6917,33,1,2024-01-28,166,Bebidas,166
3136,82,1,2024-01-28,91,Utensilios,91
6206,82,1,2024-01-28,91,Utensilios,91
6206,34,1,2024-01-28,132,Limpeza,132
6206,90,1,2024-01-28,284,Carnes,284
2815,85,1,2024-01-28,156,Bebidas,156
6896,16,1,2024-01-28,150,Utensilios,150
3171,1,1,2024-01-28,272,Limpeza,272
8659,96,1,2024-01-28,128,Carnes,128
2676,21,1,2024-01-28,267,Carnes,267
2676,95,1,2024-01-28,156,Limpeza,156
2676,39,1,2024-01-28,217,Bebidas,217
5106,36,1,2024-01-28,167,Bebidas,167
2814,50,1,2024-01-28,163,Carnes,163
9891,26,1,2024-01-28,279,Carnes,279
8962,14,1,2024-01-28,84,Limpeza,84
5728,62,1,2024-01-28,246,Bebidas,246
5728,42,1,2024-01-28,136,Bebidas,136
437,5,1,2024-01-28,76,Utensilios,76
8668,10,1,2024-01-28,286,Carnes,286
5516,47,1,2024-01-28,163,Limpeza,163
8579,46,1,2024-01-28,74,Carnes,74
846,24,1,2024-01-28,150,Bebidas,150
846,11,1,2024-01-28,256,Carnes,256
7244,30,1,2024-01-28,293,Bebidas,293
1207,22,1,2024-01-28,147,Bebidas,147
793,9,1,2024-01-28,250,Bebidas,250
793,24,1,2024-01-28,150,Bebidas,150
1660,30,1,2024-01-28,293,Bebidas,293
3672,75,1,2024-01-28,247,Bebidas,247
3672,57,1,2024-01-28,169,Utensilios,169
1534,34,1,2024-01-28,132,Limpeza,132
9861,98,1,2024-01-28,61,Utensilios,61
6550,32,1,2024-01-28,299,Limpeza,299
6550,37,1,2024-01-28,66,Utensilios,66
457,81,1,2024-01-28,63,Bebidas,63
457,86,1,2024-01-28,298,Bebidas,298
4938,46,1,2024-01-28,74,Carnes,74
4057,89,1,2024-01-28,271,Carnes,271
1969,20,1,2024-01-28,286,Limpeza,286
1969,4,1,2024-01-28,175,Carnes,175
1534,10,1,2024-01-28,286,Carnes,286
5599,88,1,2024-01-28,198,Bebidas,198
808,51,1,2024-01-28,233,Bebidas,233
1247,68,1,2024-01-28,152,Limpeza,152
4138,95,1,2024-01-28,156,Limpeza,156
4703,58,1,2024-01-28,45,Limpeza,45
4703,28,1,2024-01-28,99,Carnes,99
5681,36,1,2024-01-29,167,Bebidas,167
5681,43,1,2024-01-29,284,Bebidas,284
2837,95,1,2024-01-29,156,Limpeza,156
1919,67,1,2024-01-29,275,Limpeza,275
4607,54,1,2024-01-29,211,Limpeza,211
400,38,1,2024-01-29,246,Bebidas,246
161,84,1,2024-01-29,93,Utensilios,93
6369,82,1,2024-01-29,91,Utensilios,91
5638,15,1,2024-01-29,297,Bebidas,297
3956,59,1,2024-01-29,274,Carnes,274
3956,16,1,2024-01-29,150,Utensilios,150
7076,25,1,2024-01-29,160,Limpeza,160
7076,20,1,2024-01-29,286,Limpeza,286
7822,89,1,2024-01-29,271,Carnes,271
4675,51,1,2024-01-29,233,Bebidas,233
337,62,1,2024-01-29,246,Bebidas,246
6300,14,1,2024-01-29,84,Limpeza,84
2485,49,1,2024-01-29,266,Utensilios,266
6191,58,1,2024-01-29,45,Limpeza,45
7304,11,1,2024-01-29,256,Carnes,256
8855,59,1,2024-01-29,274,Carnes,274
934,84,1,2024-01-29,93,Utensilios,93
934,96,1,2024-01-29,128,Carnes,128
934,18,1,2024-01-29,80,Utensilios,80
4723,50,1,2024-01-29,163,Carnes,163
3371,41,1,2024-01-29,164,Carnes,164
4911,25,1,2024-01-29,160,Limpeza,160
2699,49,1,2024-01-29,266,Utensilios,266
1530,8,1,2024-01-29,184,Carnes,184
4017,46,1,2024-01-29,74,Carnes,74
6909,63,1,2024-01-29,80,Carnes,80
2197,3,1,2024-01-29,67,Limpeza,67
6282,42,1,2024-01-29,136,Bebidas,136
5568,61,1,2024-01-29,204,Bebidas,204
2072,61,1,2024-01-29,204,Bebidas,204
3984,27,1,2024-01-29,249,Utensilios,249
8167,11,1,2024-01-29,256,Carnes,256
4479,35,1,2024-01-29,149,Limpeza,149
4479,76,1,2024-01-29,228,Utensilios,228
9620,39,1,2024-01-29,217,Bebidas,217
9603,97,1,2024-01-29,69,Bebidas,69
8800,84,1,2024-01-29,93,Utensilios,93
2495,89,1,2024-01-30,271,Carnes,271
1142,59,1,2024-01-30,274,Carnes,274
2524,43,1,2024-01-30,284,Bebidas,284
2524,28,1,2024-01-30,99,Carnes,99
2524,39,1,2024-01-30,217,Bebidas,217
